"COD_UF","NOME_UF","COD_MUNICIPIO","ANO","COD_MESO","NOME_MESO","COD_MICRO","NOME_MICRO","NOME_MUNICIPIO","INDICADOR_329","DESVIOS_PIOR_INDICADOR_329","INDICADOR_62","DESVIOS_MELHOR_INDICADOR_62","INDICADOR_199","DESVIOS_MELHOR_INDICADOR_199","INDICADOR_200","DESVIOS_MELHOR_INDICADOR_200","INDICADOR_333","DESVIOS_MELHOR_INDICADOR_333","INDICADOR_181","DESVIOS_PIOR_INDICADOR_181","INDICADOR_182","DESVIOS_PIOR_INDICADOR_182","INDICADOR_188","DESVIOS_MELHOR_INDICADOR_188","INDICADOR_189","DESVIOS_MELHOR_INDICADOR_189","INDICADOR_289","DESVIOS_MELHOR_INDICADOR_289","INDICADOR_290","DESVIOS_PIOR_INDICADOR_290","INDICADOR_202","DESVIOS_PIOR_INDICADOR_202","INDICADOR_184","DESVIOS_PIOR_INDICADOR_184","INDICADOR_7","DESVIOS_NEUTRO_INDICADOR_7","INDICADOR_201","DESVIOS_MELHOR_INDICADOR_201"
25,"Paraíba",2500908,"2009",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Arara",NA,NA,72.0597744462,1,4,1,2.7,-1,NA,NA,15.5,-3,14.9,1,68.7,-2,80.3,1,52.380952381,1,NA,NA,37.7777777778,1,22.3047619048,-2,1666.9924754183,-1,0.740179,1
25,"Paraíba",2500908,"2010",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Arara",41.0409972783683,-2,59.06249748,-2,NA,NA,NA,NA,90.2479422547061,-1,12.2,-2,8.9,1,70.9,-2,85.7,1,54.2857142857,1,NA,NA,35.5555555556,1,21.2952380952,-2,1966.7913548492,-1,NA,NA
25,"Paraíba",2500908,"2011",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Arara",NA,NA,72.7556649265,1,3.8,-1,NA,NA,NA,NA,22.3,-4,12.2,1,63.9,-3,85.1,1,67.3469387755,1,30.612244898,-1,32.962962963,1,20.806122449,-2,2381.7584698382,-1,0.561682,-1
25,"Paraíba",2500908,"2012",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Arara",NA,NA,65.24,-1,NA,NA,NA,NA,NA,NA,13.2,-3,NA,NA,70.3,-2,NA,NA,52.4714828897,-1,8.7452471483,1,33.99390244,1,10.680608365,2,3290.02,1,NA,NA
25,"Paraíba",2501005,"2000",2503,"Agreste Paraibano",250313,"Curimataú Oriental","Araruna",48.6061903121606,-2,NA,NA,NA,NA,NA,NA,85.908447047875,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2501005,"2007",2503,"Agreste Paraibano",250313,"Curimataú Oriental","Araruna",NA,NA,73.3929574415,1,2.6,-2,2.4,-1,NA,NA,14,-1,NA,NA,64.4,-2,NA,NA,33.1325301205,-1,NA,NA,35.9649122807,1,25.2710843373,-2,1394.2405123207,-1,NA,NA
25,"Paraíba",2501005,"2008",2503,"Agreste Paraibano",250313,"Curimataú Oriental","Araruna",NA,NA,64.7091271852,-1,NA,NA,NA,NA,NA,NA,8.7,-1,NA,NA,79.2,1,NA,NA,41.116751269,-1,NA,NA,40.0584795322,-1,20.6294416244,-1,1752.3762242704,-1,NA,NA
25,"Paraíba",2501005,"2009",2503,"Agreste Paraibano",250313,"Curimataú Oriental","Araruna",NA,NA,81.6456947925,2,3.2,-1,3.1,1,NA,NA,6.4,1,NA,NA,79,1,NA,NA,44.623655914,-1,NA,NA,39.3274853801,-1,20.7741935484,-1,1740.0713600486,-1,0.851045,2
25,"Paraíba",2501005,"2010",2503,"Agreste Paraibano",250313,"Curimataú Oriental","Araruna",41.1791582320044,-2,77.0736451934,1,NA,NA,NA,NA,91.2829202131124,-1,5.2,1,NA,NA,82.5,1,NA,NA,49.4117647059,-1,NA,NA,38.2882882883,-1,22.0352941176,-2,1676.1483387579,-2,NA,NA
25,"Paraíba",2501005,"2011",2503,"Agreste Paraibano",250313,"Curimataú Oriental","Araruna",NA,NA,75.0190882108,1,3.5,-1,2.9,-1,NA,NA,3.8,1,NA,NA,87.7,2,NA,NA,62.7659574468,1,5.3191489362,1,32.3361823362,1,18.6436170213,-1,2186.3621088629,-1,0.697957,1
25,"Paraíba",2501005,"2012",2503,"Agreste Paraibano",250313,"Curimataú Oriental","Araruna",NA,NA,66.9,1,NA,NA,NA,NA,NA,NA,15.4,-4,NA,NA,70.2,-2,NA,NA,70.1754385965,1,25.4385964912,-1,37.20238095,1,16.8333333333,-1,2921.57,-1,NA,NA
25,"Paraíba",2500809,"2000",2503,"Agreste Paraibano",250316,"Guarabira","Araçagi",46.3496472431572,-1,NA,NA,NA,NA,NA,NA,83.7415416202628,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2500809,"2007",2503,"Agreste Paraibano",250316,"Guarabira","Araçagi",NA,NA,78.6637154635,2,3.1,-1,3,1,NA,NA,12.8,-1,NA,NA,78.3,1,NA,NA,40.8163265306,-1,NA,NA,37.5,-1,17.7510204082,1,1715.987851534,-1,NA,NA
25,"Paraíba",2500809,"2008",2503,"Agreste Paraibano",250316,"Guarabira","Araçagi",NA,NA,74.9823814331,2,NA,NA,NA,NA,NA,NA,10.3,-1,NA,NA,78.5,1,NA,NA,33.8983050847,-1,NA,NA,41.1111111111,-1,16.1398305085,1,1929.0278014689,-1,NA,NA
25,"Paraíba",2500809,"2009",2503,"Agreste Paraibano",250316,"Guarabira","Araçagi",NA,NA,81.2349537595,2,3.4,-1,2.4,-2,NA,NA,12.2,-2,NA,NA,71.8,-1,NA,NA,42.1052631579,-1,NA,NA,40.3133903134,-1,15.7570850202,1,1910.2535052547,-1,0.741582,1
25,"Paraíba",2500809,"2010",2503,"Agreste Paraibano",250316,"Guarabira","Araçagi",43.3635389128042,-2,81.1839153779,2,NA,NA,NA,NA,89.3596589592059,-2,12.9,-2,NA,NA,70.7,-2,NA,NA,42.7966101695,-1,NA,NA,38.3040935673,-1,14.4957627119,1,2460.2530330589,-1,NA,NA
25,"Paraíba",2500809,"2011",2503,"Agreste Paraibano",250316,"Guarabira","Araçagi",NA,NA,75.1431834633,1,2.9,-2,2.9,-1,NA,NA,12.2,-2,NA,NA,73.3,-2,NA,NA,47.4137931034,-1,2.1551724138,2,32.6797385621,1,12.9956896552,2,2825.5009367759,1,0.52656,-1
25,"Paraíba",2500809,"2012",2503,"Agreste Paraibano",250316,"Guarabira","Araçagi",NA,NA,82.46,2,NA,NA,NA,NA,NA,NA,3.1,1,NA,NA,88.6,2,NA,NA,55.6701030928,-1,25.0859106529,-1,32.52840909,1,11.6048109966,2,2990.74,-1,NA,NA
25,"Paraíba",2501104,"2000",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Areia",39.0735515613149,1,NA,NA,NA,NA,NA,NA,81.8519879992531,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2501104,"2007",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Areia",NA,NA,72.8707600684,1,2.8,-1,NA,NA,NA,NA,11.1,-1,NA,NA,65.3,-1,NA,NA,37.5,-1,NA,NA,35.9259259259,1,17.67,1,1706.3891524236,-1,NA,NA
25,"Paraíba",2501104,"2008",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Areia",NA,NA,76.7560637936,2,NA,NA,NA,NA,NA,NA,7.2,1,NA,NA,70.2,-1,NA,NA,37.619047619,-1,NA,NA,40.4938271605,-1,18.180952381,-1,1908.4229600343,-1,NA,NA
25,"Paraíba",2501104,"2009",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Areia",NA,NA,81.2268473946,2,2.6,-2,NA,NA,NA,NA,7.2,1,NA,NA,74.2,-1,NA,NA,49.2063492063,-1,NA,NA,40.6172839506,-1,19.0211640212,-1,2323.7123941492,1,NA,NA
25,"Paraíba",2501104,"2010",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Areia",32.6115543344691,-1,77.3988089593,2,NA,NA,NA,NA,90.0725630960573,-1,7.6,-1,NA,NA,76.7,-1,NA,NA,58.4269662921,1,NA,NA,38.7205387205,-1,19.1853932584,-1,2402.8647134153,-1,NA,NA
25,"Paraíba",2501104,"2011",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Areia",NA,NA,72.9173876361,1,3.1,-2,NA,NA,NA,NA,6.1,-1,NA,NA,79.8,-1,NA,NA,70.0564971751,1,10.1694915254,1,36.8055555556,-1,18.186440678,-1,2811.9454054054,1,NA,NA
25,"Paraíba",2501104,"2012",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Areia",NA,NA,74.52,1,NA,NA,NA,NA,NA,NA,6.2,-1,NA,NA,81,-1,NA,NA,86.2944162437,1,11.6751269036,1,39.84375,-1,16.1827411168,-1,3235.93,-1,NA,NA
25,"Paraíba",2501153,"2000",2501,"Sertão Paraibano",250104,"Patos","Areia de Baraúnas",42.2856313895171,-1,NA,NA,NA,NA,NA,NA,80.9625391748191,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2501153,"2007",2501,"Sertão Paraibano",250104,"Patos","Areia de Baraúnas",NA,NA,51.6416332877,-2,NA,NA,2.3,-1,NA,NA,7.6,1,NA,NA,66.1,-1,NA,NA,72.7272727273,-1,NA,NA,39.3162393162,-1,15.696969697,1,3150.2540444837,2,NA,NA
25,"Paraíba",2501153,"2008",2501,"Sertão Paraibano",250104,"Patos","Areia de Baraúnas",NA,NA,53.0736592643,-2,NA,NA,NA,NA,NA,NA,8.3,1,NA,NA,73.8,-1,NA,NA,62.8571428571,1,NA,NA,43.5897435897,-1,13.4857142857,2,3439.5150098675,3,NA,NA
25,"Paraíba",2501153,"2009",2501,"Sertão Paraibano",250104,"Patos","Areia de Baraúnas",NA,NA,55.5855026548,-2,NA,NA,2.6,-1,NA,NA,7.7,-1,NA,NA,76.7,-1,NA,NA,62.8571428571,1,NA,NA,43.1623931624,-1,14,2,3580.6725202095,3,0.549719,-2
25,"Paraíba",2501153,"2010",2501,"Sertão Paraibano",250104,"Patos","Areia de Baraúnas",36.4642514050651,-1,63.3148445382,-1,NA,NA,NA,NA,92.5773760182756,1,7.3,-1,NA,NA,77.7,-1,NA,NA,62.8571428571,1,NA,NA,42.5925925926,-1,13.1714285714,2,4089.1549372159,3,NA,NA
25,"Paraíba",2501153,"2011",2501,"Sertão Paraibano",250104,"Patos","Areia de Baraúnas",NA,NA,58.7082966981,-2,NA,NA,2.8,-1,NA,NA,8,-1,NA,NA,81.1,1,NA,NA,68.5714285714,1,0,2,36.5740740741,-1,12.3714285714,2,4339.9632101617,3,0.496496,-2
25,"Paraíba",2501153,"2012",2501,"Sertão Paraibano",250104,"Patos","Areia de Baraúnas",NA,NA,63.33,-1,NA,NA,NA,NA,NA,NA,7.4,-1,NA,NA,84,1,NA,NA,83.3333333333,1,2.7777777778,2,37.01923077,1,12.25,1,5082.91,3,NA,NA
25,"Paraíba",2501203,"2000",2503,"Agreste Paraibano",250314,"Esperança","Areial",32.8960256911442,1,NA,NA,NA,NA,NA,NA,88.6548443173165,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2501203,"2007",2503,"Agreste Paraibano",250314,"Esperança","Areial",NA,NA,68.7526258491,1,3.3,1,2.7,-1,NA,NA,5.7,1,NA,NA,73.8,1,NA,NA,71.0144927536,-1,NA,NA,34.7222222222,1,17.6086956522,1,1631.0656170557,-1,NA,NA
25,"Paraíba",2501203,"2008",2503,"Agreste Paraibano",250314,"Esperança","Areial",NA,NA,74.6706812008,2,NA,NA,NA,NA,NA,NA,4.8,1,NA,NA,81,1,NA,NA,72.602739726,2,NA,NA,38.8888888889,1,16,1,1846.6788648021,-1,NA,NA
25,"Paraíba",2501203,"2009",2503,"Agreste Paraibano",250314,"Esperança","Areial",NA,NA,73.0854049271,1,4.5,2,3.6,2,NA,NA,2.9,2,NA,NA,87.8,2,NA,NA,72.8571428571,2,NA,NA,38.8888888889,-1,18.4857142857,-1,1773.956458041,-1,0.81715,1
25,"Paraíba",2501203,"2010",2503,"Agreste Paraibano",250314,"Esperança","Areial",28.4626584001711,1,71.9092321066,1,NA,NA,NA,NA,92.917660635822,1,2.7,2,NA,NA,87.5,2,NA,NA,82.0895522388,2,NA,NA,36.1111111111,1,20.9402985075,-2,1881.5852678045,-1,NA,NA
25,"Paraíba",2501203,"2011",2503,"Agreste Paraibano",250314,"Esperança","Areial",NA,NA,78.1695148668,2,4.8,2,3.4,1,NA,NA,0.8,2,NA,NA,87.6,2,NA,NA,87.1428571429,2,2.8571428571,2,32.6388888889,1,20.9714285714,-2,2102.1094822888,-2,0.775567,2
25,"Paraíba",2501203,"2012",2503,"Agreste Paraibano",250314,"Esperança","Areial",NA,NA,74.99,2,NA,NA,NA,NA,NA,NA,1.2,2,NA,NA,88.2,1,NA,NA,89.6226415094,2,4.7169811321,2,39.80263158,-1,14.5943396226,1,2616.36,-1,NA,NA
25,"Paraíba",2501302,"2000",2503,"Agreste Paraibano",250319,"Umbuzeiro","Aroeiras",45.8794642262852,-1,NA,NA,NA,NA,NA,NA,86.8115501256193,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2501302,"2007",2503,"Agreste Paraibano",250319,"Umbuzeiro","Aroeiras",NA,NA,72.1844551399,1,2.9,-1,2.8,-1,NA,NA,8,1,NA,NA,75.3,1,NA,NA,50.4166666667,-1,NA,NA,42.6202321725,-2,18.9,1,1228.9508740365,-2,NA,NA
25,"Paraíba",2501302,"2008",2503,"Agreste Paraibano",250319,"Umbuzeiro","Aroeiras",NA,NA,69.7767551879,1,NA,NA,NA,NA,NA,NA,10.6,-1,NA,NA,70.7,-1,NA,NA,27.0386266094,-2,NA,NA,47.7941176471,-2,17.8798283262,1,1584.8701057169,-1,NA,NA
25,"Paraíba",2501302,"2009",2503,"Agreste Paraibano",250319,"Umbuzeiro","Aroeiras",NA,NA,73.9874498073,1,3.1,-1,2.9,-1,NA,NA,8.7,-1,NA,NA,74.8,-1,NA,NA,27.5261324042,-2,NA,NA,47.9487179487,-3,15.6445993031,1,1828.6956356717,-1,0.79485,1
25,"Paraíba",2501302,"2010",2503,"Agreste Paraibano",250319,"Umbuzeiro","Aroeiras",36.5240667604944,-1,77.8774169583,2,NA,NA,NA,NA,93.0233360968944,1,8.1,-1,NA,NA,72.3,-1,NA,NA,26.8965517241,-2,NA,NA,47.4910394265,-2,16.3827586207,1,2023.2501173674,-1,NA,NA
25,"Paraíba",2501302,"2011",2503,"Agreste Paraibano",250319,"Umbuzeiro","Aroeiras",NA,NA,79.8789998175,2,3.7,-1,2.9,-1,NA,NA,9.5,-2,NA,NA,78.9,-1,NA,NA,35.4740061162,-2,49.8470948012,-2,40.303030303,-2,14.0764525994,1,2301.7180099935,-1,0.643547,1
25,"Paraíba",2501302,"2012",2503,"Agreste Paraibano",250319,"Umbuzeiro","Aroeiras",NA,NA,71.59,1,NA,NA,NA,NA,NA,NA,10,-2,NA,NA,74,-2,NA,NA,36.9014084507,-2,47.323943662,-2,42.20779221,-1,12.9943661972,1,2667.91,-1,NA,NA
25,"Paraíba",2501351,"2000",2502,"Borborema",250210,"Cariri Ocidental","Assunção",31.6646386373501,1,NA,NA,NA,NA,NA,NA,79.4843807242548,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2501351,"2007",2502,"Borborema",250210,"Cariri Ocidental","Assunção",NA,NA,63.3303702032,-1,4,2,2.7,-1,NA,NA,8.6,1,NA,NA,70.8,-1,NA,NA,62.7450980392,-1,NA,NA,36.1111111111,-1,18.8039215686,1,1818.9714628515,-1,NA,NA
25,"Paraíba",2501351,"2008",2502,"Borborema",250210,"Cariri Ocidental","Assunção",NA,NA,61.1904812701,-1,NA,NA,NA,NA,NA,NA,4.5,1,NA,NA,75.7,1,NA,NA,62.7450980392,1,NA,NA,40.9722222222,-1,17.9803921569,-1,2129.9643854377,1,NA,NA
25,"Paraíba",2501351,"2009",2502,"Borborema",250210,"Cariri Ocidental","Assunção",NA,NA,64.4290993479,-1,3.4,-1,NA,NA,NA,NA,5.1,1,NA,NA,69,-2,NA,NA,73.9130434783,2,NA,NA,37.5,1,19.6304347826,-1,2332.7223495107,1,0.695441,-1
25,"Paraíba",2501351,"2010",2502,"Borborema",250210,"Cariri Ocidental","Assunção",27.2772065595044,1,64.8539112612,-1,NA,NA,NA,NA,95.1390689707506,2,7.3,-1,NA,NA,78.9,1,NA,NA,84.4444444444,2,NA,NA,35.4166666667,1,21.0666666667,-2,2304.5141975799,-1,NA,NA
25,"Paraíba",2501351,"2011",2502,"Borborema",250210,"Cariri Ocidental","Assunção",NA,NA,71.0283954003,1,3.9,1,3.3,1,NA,NA,3.4,1,NA,NA,77.2,-1,NA,NA,83.0188679245,2,35.8490566038,-1,35.4166666667,-1,16.7169811321,1,2787.5154288939,1,0.596791,-1
25,"Paraíba",2501351,"2012",2502,"Borborema",250210,"Cariri Ocidental","Assunção",NA,NA,70.91,1,NA,NA,NA,NA,NA,NA,2.7,1,NA,NA,83.2,1,NA,NA,85.5072463768,1,26.0869565217,-1,33.33333333,1,13.0289855072,1,3046.68,-1,NA,NA
25,"Paraíba",2501500,"2000",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Bananeiras",47.6838805034572,-1,NA,NA,NA,NA,NA,NA,83.973637504556,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2501500,"2007",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Bananeiras",NA,NA,73.1685105733,1,2.4,-2,2.6,-1,NA,NA,14.8,-2,NA,NA,66.5,-1,NA,NA,55.1440329218,-1,NA,NA,34.7826086957,1,19.950617284,-1,1516.1696038957,-1,NA,NA
25,"Paraíba",2501500,"2008",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Bananeiras",NA,NA,69.2570954993,1,NA,NA,NA,NA,NA,NA,12.5,-1,NA,NA,74.4,-1,NA,NA,47.0119521912,-1,NA,NA,40,-1,18.3944223108,-1,1706.7473616623,-1,NA,NA
25,"Paraíba",2501500,"2009",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Bananeiras",NA,NA,71.4296614736,1,3.7,1,3.3,1,NA,NA,9.5,-1,NA,NA,77.9,1,NA,NA,51.4170040486,1,NA,NA,39.9224806202,-1,17.7165991903,1,2032.6924489705,-1,0.737375,1
25,"Paraíba",2501500,"2010",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Bananeiras",38.0406524557454,-1,75.1481436358,1,NA,NA,NA,NA,89.5360695054079,-1,6.9,-1,NA,NA,79.7,1,NA,NA,51.5151515152,-1,NA,NA,39.2764857881,-1,18.303030303,-1,2078.8395631422,-1,NA,NA
25,"Paraíba",2501500,"2011",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Bananeiras",NA,NA,74.6778735711,1,4.1,1,3.6,1,NA,NA,6.4,-1,NA,NA,84.5,1,NA,NA,55.3278688525,-1,11.0655737705,1,37.2222222222,-1,17.3032786885,-1,2388.9078806536,-1,0.649379,1
25,"Paraíba",2501500,"2012",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Bananeiras",NA,NA,63.29,-1,NA,NA,NA,NA,NA,NA,3.9,1,NA,NA,81.7,-1,NA,NA,95.0617283951,2,52.4691358025,-2,32.421875,1,12.4444444444,1,2672.09,-1,NA,NA
25,"Paraíba",2501534,"2000",2502,"Borborema",250209,"Seridó Oriental Paraibano","Baraúna",40.8672546840491,-1,NA,NA,NA,NA,NA,NA,81.8089810951873,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2501534,"2007",2502,"Borborema",250209,"Seridó Oriental Paraibano","Baraúna",NA,NA,65.8401002265,-1,3.2,1,2.7,-1,NA,NA,14.8,-2,NA,NA,71.6,-1,NA,NA,87.8048780488,-1,NA,NA,31.9444444444,2,27.756097561,-2,1715.5933249583,-1,NA,NA
25,"Paraíba",2501534,"2008",2502,"Borborema",250209,"Seridó Oriental Paraibano","Baraúna",NA,NA,64.4947160281,-1,NA,NA,NA,NA,NA,NA,16.7,-2,NA,NA,70.2,-1,NA,NA,87.8048780488,2,NA,NA,33.3333333333,2,27.6341463415,-3,2031.7071626527,-1,NA,NA
25,"Paraíba",2501534,"2009",2502,"Borborema",250209,"Seridó Oriental Paraibano","Baraúna",NA,NA,68.5228901461,-1,3.6,1,3,-1,NA,NA,12.5,-2,NA,NA,72.9,-1,NA,NA,75.6097560976,2,NA,NA,36.1111111111,1,28.5853658537,-3,1972.3763544279,-1,0.719765,-1
25,"Paraíba",2501534,"2010",2502,"Borborema",250209,"Seridó Oriental Paraibano","Baraúna",28.7693890207631,1,64.7956121055,-1,NA,NA,NA,NA,90.9402986276186,-1,13.5,-3,NA,NA,68.2,-2,NA,NA,71.4285714286,1,NA,NA,36.1111111111,1,27.0238095238,-3,2202.5319767071,-1,NA,NA
25,"Paraíba",2501534,"2011",2502,"Borborema",250209,"Seridó Oriental Paraibano","Baraúna",NA,NA,62.936081873,-1,4.7,2,2.9,-1,NA,NA,7.8,-1,NA,NA,76.2,-1,NA,NA,85.7142857143,2,9.5238095238,1,36.1111111111,-1,24.8333333333,-3,2622.0455800575,-1,0.590968,-1
25,"Paraíba",2501534,"2012",2502,"Borborema",250209,"Seridó Oriental Paraibano","Baraúna",NA,NA,64.75,-1,NA,NA,NA,NA,NA,NA,7.4,-1,NA,NA,87.1,1,NA,NA,60.409556314,-1,10.2389078498,1,33.5106383,1,13.7747440273,1,2903.62,-1,NA,NA
25,"Paraíba",2501609,"2000",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Barra de Santa Rosa",43.3848004205874,-1,NA,NA,NA,NA,NA,NA,84.3416555396048,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2501609,"2007",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Barra de Santa Rosa",NA,NA,75.4570543737,1,3.2,1,2.3,-1,NA,NA,15.2,-2,NA,NA,62.9,-2,NA,NA,71.3483146067,-1,NA,NA,34.2222222222,1,21.2752808989,-1,1310.2247100101,-1,NA,NA
25,"Paraíba",2501609,"2008",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Barra de Santa Rosa",NA,NA,78.2936725508,2,NA,NA,NA,NA,NA,NA,12.5,-1,NA,NA,65.8,-2,NA,NA,65.7458563536,1,NA,NA,39.3333333333,1,20.4640883978,-1,1530.2732479329,-1,NA,NA
25,"Paraíba",2501609,"2009",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Barra de Santa Rosa",NA,NA,72.3284523224,1,3.5,-1,2.8,-1,NA,NA,11.7,-2,NA,NA,68.7,-2,NA,NA,68.9265536723,1,NA,NA,38.4259259259,1,18.3333333333,-1,2048.0829211515,-1,0.683692,-1
25,"Paraíba",2501609,"2010",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Barra de Santa Rosa",40.4404828865028,-2,80.4913708119,2,NA,NA,NA,NA,91.2604019507337,-1,11,-2,NA,NA,68.7,-2,NA,NA,67.0588235294,1,NA,NA,38.4444444444,-1,18.8588235294,-1,2145.1723593828,-1,NA,NA
25,"Paraíba",2501609,"2011",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Barra de Santa Rosa",NA,NA,75.6398141698,1,4.5,2,2.8,-1,NA,NA,8,-1,NA,NA,69.2,-2,NA,NA,79.7202797203,1,6.2937062937,1,34.8888888889,1,19.7272727273,-1,2947.1804039688,1,0.523816,-1
25,"Paraíba",2501609,"2012",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Barra de Santa Rosa",NA,NA,51.05,-2,NA,NA,NA,NA,NA,NA,9.6,-2,NA,NA,79,-1,NA,NA,87.2727272727,2,5.4545454545,2,39.84375,-1,19.2545454545,-2,2707.58,-1,NA,NA
25,"Paraíba",2501575,"2000",2502,"Borborema",250211,"Cariri Oriental","Barra de Santana",43.5820060907706,-1,NA,NA,NA,NA,NA,NA,88.2870982021265,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2501575,"2007",2502,"Borborema",250211,"Cariri Oriental","Barra de Santana",NA,NA,56.0899121983,-2,3.1,-1,3.2,1,NA,NA,5.5,1,NA,NA,81.3,1,NA,NA,85.7142857143,-1,NA,NA,41.8209876543,-2,18.1523809524,1,1926.9947836939,1,NA,NA
25,"Paraíba",2501575,"2008",2502,"Borborema",250211,"Cariri Oriental","Barra de Santana",NA,NA,54.1266042852,-2,NA,NA,NA,NA,NA,NA,4.5,1,NA,NA,80.7,1,NA,NA,82.5,2,NA,NA,46.450617284,-2,16.5,1,1910.3192654287,-1,NA,NA
25,"Paraíba",2501575,"2009",2502,"Borborema",250211,"Cariri Oriental","Barra de Santana",NA,NA,59.3188584168,-2,3.2,-1,3.2,1,NA,NA,4.7,1,9.3,1,83.7,1,85.7,1,83.3333333333,2,NA,NA,45.3703703704,-2,16.8070175439,1,2130.8932901753,-1,0.683776,-1
25,"Paraíba",2501575,"2010",2502,"Borborema",250211,"Cariri Oriental","Barra de Santana",34.058419585873,-1,69.9434563779,1,NA,NA,NA,NA,91.3029150202687,-1,6.6,1,9.6,1,79.5,1,83.7,1,81.4159292035,2,NA,NA,43.9682539683,-2,16.5486725664,1,2442.8963983433,-1,NA,NA
25,"Paraíba",2501575,"2011",2502,"Borborema",250211,"Cariri Oriental","Barra de Santana",NA,NA,66.2769126803,-1,3.9,1,2.8,-1,NA,NA,3.9,1,2.5,2,85.5,1,90.8,1,90.0826446281,2,22.3140495868,-1,40.9090909091,-2,14.5371900826,1,2704.3544911882,-1,0.566372,-1
25,"Paraíba",2501575,"2012",2502,"Borborema",250211,"Cariri Oriental","Barra de Santana",NA,NA,63.74,-1,NA,NA,NA,NA,NA,NA,5.8,-1,NA,NA,80.7,-1,NA,NA,81.7073170732,1,11.5853658537,1,33.40517241,1,15.5853658537,-1,3315.14,1,NA,NA
25,"Paraíba",2501708,"2000",2502,"Borborema",250211,"Cariri Oriental","Barra de São Miguel",30.9861882066487,2,NA,NA,NA,NA,NA,NA,83.7171569377966,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2501708,"2007",2502,"Borborema",250211,"Cariri Oriental","Barra de São Miguel",NA,NA,55.3207507596,-2,4.4,3,3.4,2,NA,NA,0,2,NA,NA,87,2,NA,NA,33.3333333333,-1,NA,NA,34.2592592593,1,19.9074074074,-1,1977.2317934649,1,NA,NA
25,"Paraíba",2501708,"2008",2502,"Borborema",250211,"Cariri Oriental","Barra de São Miguel",NA,NA,48.4655371196,-2,NA,NA,NA,NA,NA,NA,12.8,-1,NA,NA,74.5,-1,NA,NA,23.0769230769,-2,NA,NA,38.8888888889,1,18.5384615385,-1,2505.379880034,1,NA,NA
